basepk,hid,speechdate,pid,opid,speakeroldname,speakerposition,maintopic,subtopic,subsubtopic,speechtext,speakerparty,speakerriding,speakername,speakerurl
3904987,ca.proc.d.1992-04-10.4.1.1.7,1992-04-10,52de9ac7-8303-4712-ade9-fccf8eebf833,ca.m.4696,Hon. Tom Hockin (Minister of State (Small Businesses and Tourism)):,Minister of State (Small Businesses and Tourism),GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"Mr. Speaker, I would just like to ask my hon. friend a few questions based on his very interesting speech. It had a somewhat different tone than what we usually get from his party, especially in his opening 15 minutes when he talked about the deficit and expressed his concern that the decrease in the deficit is not what he would have liked to have seen. I appreciate that emphasis because I know it is a concern that NDP governments have in the provinces as well.
What does trouble me though is that he neglected to say that we have of course decreased the deficit somewhat. But the economy has doubled in size since we were elected. We have twice as big an economy than before. Therefore, the deficit as a proportion of the national economy has dropped from around 8 per cent to about 4 per cent. Nobody says this is a strong accomplishment but it is something he might like to acknowledge. I wanted to ask him about that.
I also wanted to say that in many ways I am glad he was elected in 1988, because he does try to come up with constructive suggestions. But I do not know if I have heard any suggestions from the NDP members on how to cut the deficit. They are always complaining about other things. When we try to cut spending they complain.
The only suggestion from the NDP members is to somehow cut business perks and so on. That is fine. They can suggest those things and they will be analyzed. Besides that, I do not get many other suggestions on how to cut the deficit. I was wondering if he would share with me what he would like to see done further in a concrete way to decrease the deficit.
Finally, I was struck by his comments about universality. Part of the reason for changing the way we deal with that subject is that we did not think it was progressive for the very wealthy to receive the same social benefits as middle-income and low-income Canadians. I would have thought that NDP members would share our views on that. They insist on the very wealthy, someone earning $500,000 or $200,000 a year, getting the same social benefits and medical coverage and so on, as low and medium-income Canadians. How does he justify that, especially coming from a social democratic party? If we could do something on this we could decrease the deficit further.

",Progressive Conservative,,Thomas Hockin,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=52de9ac7-8303-4712-ade9-fccf8eebf833&Language=E&Section=ALL
3904988,ca.proc.d.1992-04-10.4.1.1.8,1992-04-10,e7ce06f9-85e6-4a9d-8c01-94b3de52a6cb,ca.m.5850,Mr. Whittaker:,,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"Mr. Speaker, I appreciate the questions from the Minister of State for Small Businesses and Tourism who works hard within his portfolio. Certainly his work is appreciated by those people in my riding who have had the benefit of some of the programs under his jurisdiction. I know he is working under some budgetaiy constraints as many other departments are.
He spoke about the expansion in the gross domestic product. It is interesting that the figures I have seen show social program spending has not increased relative to the gross domestic product over the past 16 years. What the government would have us believe is that it is the social program spending that has caused all of the deficit problems. Well, it is not.
He alluded to a number of things about taxation and how to cut back on expenses. I know he listened carefully to my remarks about increasing employment through small business initiatives and through ensuring full employment.
April 10, 1992

As long as we have an unemployment rate of 11.1 per cent across Canada, 20 per cent in Newfoundland and variations of that across the country, as long as we have a high unemployment rate, as long as we are not committed to close to a zero unemployment rate, we are going to continue to have a major deficit problem.
We have to get those 1.5 million people who are unemployed off the unemployment insurance roles and back to work. We have to do that by creating employment with value added production and buy Canadian initiatives.
We also have to get the people who have given up looking for work into the mode where they are interested and know they have a chance to get back to work. If we have full employment, or near full employment, we will have a productive Canada. We will have a handle on our deficit problems.
This government's fiscal and monetary policies have been misguided I would suggest. In fact, it has been so intent on keeping the inflation rate down it has forgotten the importance of people.
That is what the New Democratic Party is all about. We care for people. We want people to be employed. Yes, we have indicated that we would like to see the deficit decreased. We have come up with a number of ideas including a look at the Income Tax Act. Instead of, as has happened over the last years, a drop from 34 to 28 per cent for those in the higher income brackets, I suggest that perhaps those should be moved up.
We are one of only two countries in the world that does not have some kind of wealth tax or estate taxes. Those types of things for those in the higher income areas could be looked at, as well as the business lunch and other tax breaks that the business community needs but abuses. The abuses have to be cut out. That could save us millions and millions of dollars.
Yes, we are working hard toward ensuring that this government is accountable to the Canadian people. We are working hard to come up with reasonable ideas, hoping that the government, as it did with our suggestions for a number of years, lowers the interest rates and finally starts realizing the wisdom in that advice after years of our pushing the government.
Government Orders
I told the minister of state three years ago that is what the business community wanted. It wanted the assurance that the interest rates would be lower, that the interest rates would be stable so that they could plan into the future. I am glad that the minister and his fellow cabinet members listened to the other members in the New Democratic Party and myself and started dropping those rates.
If the government would start listening to us now as far as a buy Canada program goes, as far as creation of full employment for Canada, it would find that many of its problems with deficit control would dissolve.

",New Democratic Party,,John R. (Jack) Whittaker,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=e7ce06f9-85e6-4a9d-8c01-94b3de52a6cb&Language=E&Section=ALL
3904989,ca.proc.d.1992-04-10.4.1.1.9,1992-04-10,233615e5-2efe-4c21-add7-fe0441115d79,ca.m.5129,Mr. Pat Nowlan (Annapolis Valley-Hants):,,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"Mr. Speaker, I must say in the closing hours of the House before we adjourn for Easter, I know my voice is not going to penetrate too far with members here. I can understand that having been here at many Easter and Christmas closings, but we do have television.
Quite frankly, I was going to be like most other members and get in and out of this House quickly so we can get back to our constituencies for the Easter break and get some reaction from the people. That is part of the reformed rules and they are very good rules, so that we get out of this incestuous cockpit of a capital of the nation and go back to the real people and get views and reactions from the real people.
It was only Question Period and quite frankly, the response of the Prime Minister to John Major's election victory with tremendous credit to John Major that started to make me want to have a speech. I heard the Prime Minister respond over the CBC this morning on Newsworld and listened to what he had to say and knew that others heard what he had to say. For my former colleagues in the Conservative caucus I hope they start to listen.
I am going to say a few things that will not make me too popular or any more popular certainly with the Prime Minister than I am today. It is related also to this bill under discussion. The bill under discussion is Bill C-56 and it is called an act respecting the control of government expenditures.
I am not going to get into all the things that can be said about government expenditures, where they are good, where they are bad, and what we are doing. It was really the catalyst for my rising now. I say to my hon. friend, the member for Provencher, the hon. Minister of Energy, Mines and Resources that I am glad he is here. Obvious-

April 10, 1992
Government Orders
ly, ministers have to do other things and the Minister for International Trade is not here.
Really what got me this morning in Question Period, along with what I had heard earlier about the Prime Minister's reaction to John Major's victory in England yesterday, and I will try not use too many pejoratives, symbolizes one of the reasons I am standing over here as an independent. It also symbolizes the malaise, the discontent, the skepticism and/or cynicism in the public about the whole political process.
Specifically, on one government expenditure, that is government advertising, we heard it today during Question Period. We had the hon. Minister for International Trade, a good friend of mine, who was trying to answer the fact that there is a $9 million program, part of it buy Canadian. That is interesting, and it is $4 million, but $4 million more for in effect saying: ""Feel good Canadians, because trade is working"".
Then there is another million which is part of a joint program with a private broadcaster to in effect show that things are going pretty well, even though we know without getting into all the statistics that there are a lot of bad things out there.
The point is this in terms of government expenditure. I was a member of a very vigorous, active and I thought principled opposition, as the now minister of trade and commerce was, as the minister of energy and resources was.
We complained until the cows came home at what the then government of the Liberal Party was doing on advertising. It was using taxpayers' money to try to make Canadians feel good because the economic realities were not there to make them feel good.
I just do not understand where the Official Opposition research department is. Certainly, knowing what was coming up with the latest advertising budget, I would have thought the Liberal opposition especially, and obviously the research department of the NDP, because there are some members who were here during the time when we were in opposition. Mr. Speaker, you were here too. They could have got chapter, verse, verbatim, comma, semi-colon and exclamation marks of the then member for Etobicoke-Centre or the then member for Provencher chastising those awful Grits for using taxpayers' money to make people feel good when the realities of the world were making them feel something else.
I do not know if the Liberals or the NDP research department are going to do their homework over the Easter break and really come back and show, without being personal here, what Canadians feel about this place. In effect, we say great things in opposition and then we get into government and we do a flip-flop because we are in government.
I tell you that in the old days before television, instant communications and travel, you could get away with that. But that is part of the malaise of the land. You cannot get away with it today.
We are talking about the most recent advertising situation. I have been sitting here as an independent member, on the opposition side in effect. I have really been surprised that the opposition did not get its act together before when in effect, not just trade now where there is a $9 million expenditure of taxpayers' money involved. Some of it is good, but the $4 million to make you feel good when the facts are that your neighbour, your friend and members of your family are unemployed are the reality is going to be a sham as members have said.
The green plan and the environment are very important, but a budget of $4 million in May 1991 going to $12.5 million now for advertising and PR? That is not control of government expenditure.
Canada is a great country and I hope it stays a great country. But goodness gracious, for the budget of the Canada 125 birthday party to go from $25 million to $30 million before we really get into the 125th year of Canada, mainly for PR and advertising, nothing into the communities is certainly an excess of government expenditure. It does not fit the prescription of Bill C-56 which is control of government expenditure.
We do not have to go back too far in the memory bank of Canadians to realize that the promotion and the advertising of the GST was $9.1 million.
Without getting too personal, but we have had the reply to a question on the Order Paper that the Prime Minister's PR of pictures and brochures for some of his trips has cost the Canadian taxpayer quite a few million dollars. That may be good, too, to a point. I know you have to advertise and have nice brochures, and I do not discount ministers and the Prime Minister being offshore.
April 10, 1992

The point of the matter is that this bill is to control government expenditures. In the four and a half minutes I have talked about this item of advertising I have already reached a figure of over $70 million dollars on advertising, just the type of thing we in opposition said was a waste of taxpayers' money.
That is about all I am going to say about advertising because I am now coming to what really got me going earlier this morning. I think it is time that members of Parliament, Canadians, and especially reporters start to focus on some of the ex cathedra obiter dicta of the Prime Minister, who is a very pleasant, engaging individual and has a personality that is overwhelming in many ways. However, some of his facts and statistics should not be allowed to stand unchallenged, no matter how engaging his personality may be.
Quite frankly, when I was listening to Newsworld this morning talking about the reaction of the Prime Minister to John Major's victory in England last night I thought it was April Fool's Day. I thought it was April 1.1 could not believe the Prime Minister's voice. I have heard blarney from Ireland before. I have heard blarney from Blarney. I guess it is possible to kiss the blarney stone and even have more blarney. In my history as a member of Parliament, with all respect to Charles de Gaulle, President Mitterrand, and many other eminent people from France, I have never heard such blarney from the Republic of France as I heard the Prime Minister express today in reaction to John Major's victory in England last night. He chortled and chuckled.
I can see him making a comment and naturally giving congratulations to the Prime Minister of England, as he should. It was an outstanding victory and thank God it was a good victory. However, for the Prime Minister to take comfort-I wish more government members could see and I hope their constituents will talk to them when they go home over the Easter break. The blinkers on the eyes of the Prime Minister were demonstrated in spades by his reaction to the victory last night when he said that it just shows that polls can change and this is what can happen and that he will be back to lead the government to a third majority victory.
Government Orders
I do not know when the press conference was, it may have been early morning. However, surely to goodness the trance and mesmerization of his power of persuasion in the government caucus will start to unravel. He has to admit that the whole reason the Tories won in England is that they removed a very powerful Prime Minister, a very powerful individual named Margaret Thatcher, who had run her course.
She had stayed to her course. She made some unpopular decisions, and the public said they had enough, as they had said about Winston Churchill after the Second World War, despite the fact that he gave a spirit to England to fight that grand fight.
The Tories in their own wisdom, within their own structure in England, were able to neatly, cleanly, and cruelly get rid of Margaret and put the new man in place.
How the Prime Minister of our country, who was and has been for the last two years the lowest in the polls-which is still accepted by the government members-can take comfort from this is more than I can understand. However, the big problem which again mesmerizes the press, has most of the press fearful and certainly mesmerizes the government caucus is the statement which is not true. He said today, and I heard him say it: ""I have been in this position before. Before the 1984 election we were 17 or 18 per cent down in the polls"".
I know this is sort of intra-party, but it concerns government expenditures and the fact that we must start waking up some people around here in the government and in the government caucus.
In fact, for a year and a half, even before we had a leadership convention in 1983 the opposition led by the right hon. member for Yellowhead was running ahead of the Liberal Party by 10 to 15 per cent and for three months was over 50 per cent ahead of the government party.
In effect the Prime Minister is technically correct. After the leadership convention electing the right hon. member for Vancouver Quadra there was a soft blip in the polls for two months during which the Liberal government for the first time in a year and a half to a year and three-quarters went up a percentage point in

April 10, 1992
Government Orders
the polls. This is always relied upon by the Prime Minister to say: ""Okay fellows, I can come back again"".
Also, the polls say that regardless of the position of the Tories in England before and during the campaign-and it was up and down and neck and neck for awhile and not really ahead very much-the leader of the Tories, Prime Minister John Major, was always running far ahead of the other leaders in that campaign which is certainly not the situation in Canada.
In terms of using Bill C-56 as a means to participate in this debate, I am just hoping, for the sake of the country and the Conservative Party, that the beguiling message of the Prime Minister about polls and his capacity to resurrect himself-I suppose that is proper to talk about since we are getting close to the Easter season, but I do not want to trespass too far because it might get sacrilegious.
However, I think it is time, for the sake of Canada, that government members going back to their ridings shake out the wheat from the chaff and talk to their constituents to determine if whether, in trying to patch this country together and solve some of the serious problems that we have, there should not be something like what happened in England. They should determine whether there should be a change in leadership so that, either through a referendum or an election, there are some new faces around so the public will have a choice and not just give present leaders and parties the kick in the kneecap that is certainly indicated by the polls and has been for about a year and a half.
I know this is drifting away a little from government expenditure. However, government expenditure involves elections and referenda. I could list all the constitutional conferences, the Spicer commission, and the Beaudoin-Dobbie commission. The total is close to $100 million. All those conferences and commissions, and ongoing conferences, together is a situation of government expenditure.
The Prime Minister must look at himself in the mirror and not do the blarney act, which he is excellent at, but look in the mirror and ask: ""Am I part of the problem?"" We should take him at his word that this constitutional question is more important than any leader or any party. If he really believes that, members should go home and get the reaction from their constituents about the Prime
Minister, the Leader of the Opposition or the leader of the NDP.
If this country is really under the threat of dissolution and separation, which many believe, and it is very serious-and I am prepared to admit that the Canada I knew when I came into this Parliament 26 years ago is forever changed regardless of the form of change-why are we not thinking a little ahead, instead of talking in mystery about referenda or saying: ""We will see what we can do with a joint agreement with provincial premiers and if we get a couple of recalcitrant ones we might meet with House leaders to see where we go from here"".
Instead of playing hocus-pocus with members who should be more involved than they are-and I give full credit to the Minister Responsible for Constitutional Affairs although, quite frankly his message is getting very hard to take, but he has shown the patience of Job and he undoubtedly needs that patience. However, if we are in such dire straits, and I am afraid we may be, what is so wrong with a union government to put all leaders and all parties on the spot?
There was a fellow Nova Scotian, Sir Robert Borden, back in the days of the First World War. As a result of some problems with conscription and/or Quebec and through some political intrigue and some political manipulation he developed on the floor of this House a union government. It went to the people and got confirmed and then ruled until the war ended. Yes, there were some divisions in the country. I am saying this in a serious way, rather than Irish blarney from France about the state of the government party and the prognosis of the potential resurrection of the Prime Minister, against all the evidence. I think members should really talk to all of their constituents, not just their beleaguered party adherents. Right or wrong, the time is the same now as I saw here with Pierre Elliot Trudeau, the then Prime Minister. There is a certain time when the body politic of Canada for a variety of reasons, some right and some wrong, depending on where you stand, makes up its mind and says it is time for a change.
I am just about ready to conclude, Mr. Speaker. As I said in my earlier remarks about five minutes ago, regardless of who the Conservatives picked in 1983, it is my thought, having run ahead in the polls for a year and a half with Joe Clark under siege, that we would have won a majority election in 1984. Perhaps not with the
April 10, 1992

same majority and obviously not with the same contingent from Quebec, but we would have been able to do it because the body politic, long before Trudeau took that walk in the snow storm, had made up its mind that the then, Prime Minister Trudeau, had done his job, had done certain things and it was time he moved on.
I am just hoping that my former colleagues on the government side and the people they represent will get to them over this Easter break so that we can come out of this Parliament of paralysis, paralysis because the leadership question is very much a part of the constitutional question, let alone the economic question.
I am afraid and sad because I frankly think the present Prime Minister is one of the most engaging personalities we have had on the political scene in my lifetime. But the fundamental fact is that an engaging personality, with all the interesting quirks and quarks of that individual, is not what is needed at this time.
In conclusion, the people may go for a union government or not, and the Prime Minister may finally find out where we are in this constitutional proposal. The clock is ticking in Quebec. I thank God that the Prime Minister and the government caucus are finally coming around to the potential of a referendum because I was one who could never accept the fact that it was all right for a part of the country to have a referendum and it was not good enough for the rest of the country to decide for itself.
Whether we go as far as a union government-and that may be considered-surely the Prime Minister should consider if he should not pull a President Johnson. President Johnson, when caught in the machinations and division of the Vietnam war, did the right thing. He made a declaration and got out and they finally resolved the Vietnam war with new leadership.
I say in all sincerity, as we wind down here before Easter, that I think the Prime Minister has many serious things to consider. The one thing he should not try again on the Canadian public is Irish blarney.

",Independent Conservative,,John Patrick (Pat) Nowlan,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=233615e5-2efe-4c21-add7-fe0441115d79&Language=E&Section=ALL
3904990,ca.proc.d.1992-04-10.4.1.1.10,1992-04-10,7ef30003-93b8-4c4c-8f36-ea2ce7dfbb39,ca.m.5024,Mr. Mark Assad (Gatineau -La Lievre):,,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"Mr. Speaker, I would like to take a few minutes here in the House to try and understand, together with Canadians across the
Government Orders
country, the significance of this bill whose purpose is to control government expenditures. Imagine, a bill to control government spending.
The first question we must ask is this: How can a government be so obvious about its failure to do what it was elected to do in the first place: manage this country's affairs? The government's job is to redistribute wealth, manage the federal budget and administer its affairs. And what do we see today in Bill C-56? The government is proposing legislation to limit its expenditures.
It is absolutely mind-boggling. However, it is, above all, an admission of failure.
If we consider the problems we have faced during the past few years, including an unprecedented series of new taxes, I think it is clear to all Canadians that the GST was the worst thing that could happen to this country. Instead of tabling legislation to prevent spending, I would have preferred to see the government table a bill that would prevent taxation. Now, that would boost the confidence of Canadians. But instead, we have this purely cosmetic proposal.
Seriously, this is all a lot of smoke and mirrors and the government should realize we are not fooled that easily. I hope that the media and that journalists who have an interest in public affairs will at least make that clear across the country and tell people this is unprecedented.
I heard one of the government ministers tell one of my colleagues in the House that they had heard a lot of criticism but no solutions. We have asked the government repeatedly to introduce measures to deal with unemployment, like investing in municipal infrastructures such as sewers, dump sites, and so forth. It has done nothing. The only suggestion it agreed to implement was to let people use their registered retirement saving plans when purchasing a home and to reduce downpayments for such transactions.
There are other alternatives that could be considered. Today, we have a bill before the House whose purpose is to control spending, but I always thought that was a foregone conclusion. When I had the privilege to be elected to this House-and I would have hoped our party would form the government-it was obvious to me that our job was to control spending. I never imagined a government would introduce this kind of legislation, as if

April 10, 1992
Government Orders
they were kids who couldn't be trusted. It does not make sense.
In any case, we must consider the options for reducing our deficit. We must control the deficit, but you are certainly not doing the right thing, because the national debt has more than doubled. You cannot even take credit for reducing the national debt. It is now twice as high as it was before. Can you take credit for not raising taxes? Hardly. The number of taxes introduced by this government is unprecedented in our history. You lose on that score as well.
This government can expect to be retired by Canadians, which is going to happen very soon.
Mr. Speaker, to get back to what can be done, provincial governments, and especially the Government of Quebec have asked for a genuine policy on training. Look at the statistics. Incredibly, more than 300,000 jobs are not filled in Canada because people do not have the technical skills or the training, if you prefer. We need schools to provide training for certain trades and help fill these jobs. This gives you some idea of how badly we need a training policy.
Every year, and I would even say every month, technology is becoming increasingly important. Do we have a real national training program to deal with this phenomenon? We do not. They promised us one during the free trade debate, but they never delivered. Those are not opinions, but facts.
The massive need for training in this country could be met in co-operation with industry and the unions, and I think that is quite feasible.
I think that our young people, and I am referring to those between the ages of 16 and 24, and even up to 25, need some kind of national service. Let me explain. There is no military connotation. I was thinking of some kind of national training system for young people who are not going to school, who do not have a trade and who do not have a job, and who otherwise would have no future. We as a government have a moral obligation to ensure that our young people at least have a chance to earn a living, to learn a trade or go to a trade school. Considering the seriousness of the problem, however, we need truly creative solutions, such as a two or three year national service that would ensure these young
people would be able to learn a technical trade. For instance, they could go to a trade school under a program based on industry's future needs.
The unions would be involved as well, as they are in Germany. We admire the Germans and Japanese, so why not imitate some of their training programs? We can do it. So this is one of the alternatives: a national service for youth, to give them a chance and give them the confidence they need. That is what we all need. People lack self-confidence, and as a country, we are starting to lack confidence in ourselves. We need measures to show that the government has the political will to help these young people deal with the problems they are facing. That is one of the alternatives. How many times do we have to repeat that we need a training policy? That is clear, and the unions are willing to discuss it, I am sure of that. Industry is willing as well, because it stands to gain financially, and what better motivation could it have?
The second set of alternatives concerns our tax system. During the past 25 years, as our economy has evolved, more and more Canadians have realized that our tax system is neither fair nor equitable. The middle class is forced to pay more than its fair share and as I have said many times, and I say it again, they are fed up.
Twenty-five years ago, we had a royal commission, the Carter commission. A great Canadian, Kenneth Carter, assisted by a team of dedicated people, explained how a modem state should tax its people. They discussed a model that deals even-handedly with large national and multinational corporations, explained how personal income tax should be approached and made recommendations for sales tax as well. They indicated that in a modem state these components were necessary to ensure that taxes were fair and equitable. Unfortunately, the commission's recommendations were not followed up. An attempt was made to try to implement some of these, which met with tremendous opposition from the financial elite of this country, the big corporations, which did not agree with these recommendations. And believe it or not, it was the first report of a royal commission that was never published. How do you explain that? The Carter commission was quoted at Harvard University as a classic example for modem countries that wanted to know how to adapt their tax system. Even the Scandinavian countries used Kenneth Carter's report to adapt the tax system in their industrialized countries.
April 10, 1992

Until we realize that public confidence is linked to our taxation system, we will always be in a vicious circle. People must be confident if we are to progress and it is important that they be taxed fairly. If they are treated unjustly and unfairly, they will lose confidence and do everything they can to pay less and less of what they should pay to the state. Our taxation system is therefore something that must be reformed in our country.
The third point that I would like to raise, is that for many years in Canada-even before 1984 with FIRA- since 1984, foreign investment in Canadian industry has been too high. Too much foreign investment in Canadian industry creates tremendous problems, we must realize.
Foreign investment in Canadian industry is the highest of any industrialized country. Why must we be the champions in this field when we know that it creates many problems? First, when these companies have research and development to do, they do not do it in Canada, but in their home country. The statistics show that.
Second, these foreign companies make 75 per cent of their purchases in their home country, where the parent company is. Only a quarter of their purchases is made here in Canada, although the companies are established here. Third, we must say that when they take over our industry, a huge amount of dividends goes outside our country.
We should demystify the issue of foreign investment. If we look at the facts in our country, we see now that American companies have invested $68 billion in various Canadian industries, in manufacturing, services and consulting-$68 billion.
In the last 30 years, they have invested barely $6.7 billion of their own money. Is that clear, Mr. Speaker? They only invested $6.7 billion. Where does the rest of the money used to buy up these Canadian companies come from? They borrowed it from Canadian banks. That means nearly $61 billion which American companies used to buy Canadian companies comes from Canadian banks. They took your money, Mr. Speaker, my money, and the money of most Canadians from their
Government Orders
savings to buy Canadian companies. Talk about a sensible policy.
Please note that I am not saying it is all this government's fault. That is not what I am saying, but since 1984, it has speeded up this process. On the whole, we are all in some way guilty for this bad policy. We have been the victims of a myth about foreign investment.
Those are the three things that I wanted to mention today. Of course there are more, but from much reading and consulting many experts on the subject, we see that it is very important to correct these deficiencies in our economy.
Unless and until we have the political will to face the real problems, we will not be able to solve them. Mr. Speaker, not solving them will hurt all Canadians.
I would like to take a few moments to mention the free trade agreement that was signed with our southern neighbours. We know today that 69 per cent of our fellow Canadians realize that this agreement is flawed and that serious mistakes were made. The agreement fails to deal with some important matters and it should be renegotiated, that is obvious. But be careful. If they lack the political will to do it, it will be up to us in the opposition when we form the next government.
So, to summarize, Mr. Speaker, and I thank you for your patience regarding my speaking time, I would just say that it is in all Canadians' interests for the government to show the will to deal with the real problems. I mentioned three in particular: the tax system; training, the need to have a real training policy; and the need to deal seriously with foreign ownership in our country, in order to stop this haemorrhaging.
In conclusion, I know that all our fellow Canadians want to regain the prosperity that we knew in past years. To do so, however, will take a tremendous amount of political will and time is running out.
[English)

",Liberal,,Mark Joseph Assad,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7ef30003-93b8-4c4c-8f36-ea2ce7dfbb39&Language=E&Section=ALL
3904991,ca.proc.d.1992-04-10.4.1.1.11,1992-04-10,7bd87e49-bca8-45fa-a451-7c1635f2748c,ca.m.6638,The Acting Speaker (Mr. Paproski):,Deputy Chair of Committees of the Whole,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"Is the House ready for the question?

April 10, 1992
Government Orders

",Progressive Conservative,,Steve Eugene Paproski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7bd87e49-bca8-45fa-a451-7c1635f2748c&Language=E&Section=ALL
3904992,ca.proc.d.1992-04-10.4.1.1.12,1992-04-10,intervention,,,,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"Question.

",,,Some hon. members:,
3904993,ca.proc.d.1992-04-10.4.1.1.13,1992-04-10,7bd87e49-bca8-45fa-a451-7c1635f2748c,ca.m.6638,The Acting Speaker (Mr. Paproski):,Deputy Chair of Committees of the Whole,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"Is it the pleasure of the House to adopt the motion?

",Progressive Conservative,,Steve Eugene Paproski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7bd87e49-bca8-45fa-a451-7c1635f2748c&Language=E&Section=ALL
3904994,ca.proc.d.1992-04-10.4.1.1.14,1992-04-10,intervention,,,,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"Agreed.

",,,Some hon. members:,
3904995,ca.proc.d.1992-04-10.4.1.1.15,1992-04-10,intervention,,,,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"No.

",,,Some hon. members:,
3904996,ca.proc.d.1992-04-10.4.1.1.16,1992-04-10,7bd87e49-bca8-45fa-a451-7c1635f2748c,ca.m.6638,The Acting Speaker (Mr. Paproski):,Deputy Chair of Committees of the Whole,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"All those in favour of the motion will please say yea.

",Progressive Conservative,,Steve Eugene Paproski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7bd87e49-bca8-45fa-a451-7c1635f2748c&Language=E&Section=ALL
3904997,ca.proc.d.1992-04-10.4.1.1.17,1992-04-10,intervention,,,,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"Yea.

",,,Some hon. members:,
3904998,ca.proc.d.1992-04-10.4.1.1.18,1992-04-10,7bd87e49-bca8-45fa-a451-7c1635f2748c,ca.m.6638,The Acting Speaker (Mr. Paproski):,Deputy Chair of Committees of the Whole,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"All those opposed will please say nay.

",Progressive Conservative,,Steve Eugene Paproski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7bd87e49-bca8-45fa-a451-7c1635f2748c&Language=E&Section=ALL
3904999,ca.proc.d.1992-04-10.4.1.1.19,1992-04-10,intervention,,,,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"Nay.

",,,Some hon. members:,
3905000,ca.proc.d.1992-04-10.4.1.1.20,1992-04-10,7bd87e49-bca8-45fa-a451-7c1635f2748c,ca.m.6638,The Acting Speaker (Mr. Paproski):,Deputy Chair of Committees of the Whole,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"In my opinion the yeas have it.
And more than five members having risen:

",Progressive Conservative,,Steve Eugene Paproski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7bd87e49-bca8-45fa-a451-7c1635f2748c&Language=E&Section=ALL
3905001,ca.proc.d.1992-04-10.4.1.1.21,1992-04-10,7bd87e49-bca8-45fa-a451-7c1635f2748c,ca.m.6638,The Acting Speaker (Mr. Paproski):,Deputy Chair of Committees of the Whole,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"Pursuant to Standing Order 45(6), the recorded division stands deferred until six o'clock p.m., Monday, April 27, 1992.

",Progressive Conservative,,Steve Eugene Paproski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7bd87e49-bca8-45fa-a451-7c1635f2748c&Language=E&Section=ALL
3905002,ca.proc.d.1992-04-10.4.1.1.22,1992-04-10,2463b8df-5c87-4517-bc1c-044829e6b403,ca.m.3319,Mr. Clark (Brandon-Souris):,Parliamentary Secretary to the Minister of the Environment,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"Mr. Speaker, I think you might find there is unanimous consent for you to call it four o'clock.

",Progressive Conservative,,Walter Leland Rutherford (Lee) Clark,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=2463b8df-5c87-4517-bc1c-044829e6b403&Language=E&Section=ALL
3905003,ca.proc.d.1992-04-10.4.1.1.23,1992-04-10,7bd87e49-bca8-45fa-a451-7c1635f2748c,ca.m.6638,The Acting Speaker (Mr. Paproski):,Deputy Chair of Committees of the Whole,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"Is there unanimous consent?

",Progressive Conservative,,Steve Eugene Paproski,http://www.parl.gc.ca/parlinfo/Files/Parliamentarian.aspx?Item=7bd87e49-bca8-45fa-a451-7c1635f2748c&Language=E&Section=ALL
3905004,ca.proc.d.1992-04-10.4.1.1.24,1992-04-10,intervention,,,,GOVERNMENT ORDERS,SPENDING CONTROL ACT,MEASURE TO ENACT,"Agreed.

",,,Some hon. members:,
