# timestamp,user_a,user_b,rssi
1671300,614,205,-57
1671300,617,368,-47
1671300,640,172,-56
1671600,27,6,-54
1671600,319,91,-57
1671600,424,325,-59
1671600,493,231,-56
1671600,508,423,-53
1671600,518,287,-51
1671600,535,205,-44
1671600,557,364,-47
1671600,585,273,-53
1671600,617,368,-45
1671600,688,178,-54
1671600,688,196,-57
1671900,304,164,-54
1671900,424,325,-56
1671900,427,292,-53
1671900,493,231,-58
1671900,508,423,-50
1671900,535,205,-47
1671900,557,364,-50
1671900,584,582,-59
1671900,617,368,-54
1672200,508,423,-52
1672200,518,287,-46
1672200,523,371,-50
1672200,535,205,-50
1672200,544,433,-54
1672200,557,364,-48
1672200,589,395,-53
1672200,614,205,-57
1672200,616,287,-59
1672200,617,368,-47
1672500,27,6,-59
1672500,276,242,-55
1672500,301,300,-55
1672500,304,164,-58
1672500,424,325,-59
1672500,508,423,-56
1672500,518,287,-53
1672500,523,371,-50
1672500,544,433,-55
1672500,557,364,-50
1672500,580,507,-56
1672500,640,172,-57
1672500,688,178,-57
1672800,301,300,-55
1672800,309,105,-58
1672800,493,231,-45
1672800,508,423,-54
1672800,523,371,-57
1672800,580,507,-59
1672800,589,395,-58
1672800,640,172,-59
1672800,665,572,-55
1673100,301,300,-58
1673100,394,172,-50
1673100,508,423,-52
1673100,518,287,-58
1673100,535,205,-54
1673100,557,364,-56
1673100,585,273,-55
1673100,587,188,-54
1673100,640,394,-56
1673400,243,231,-59
1673400,364,102,-57
1673400,394,172,-55
1673400,424,325,-54
1673400,427,292,-59
1673400,465,290,-55
1673400,486,444,-59
1673400,493,231,-50
1673400,508,423,-50
1673400,518,287,-56
1673400,523,371,-51
1673400,535,205,-46
1673400,557,364,-55
1673400,585,273,-52
1673400,616,6,-54
1673400,663,513,-52
1673400,688,178,-56
1673700,246,188,-54
1673700,301,300,-54
1673700,372,190,-58
1673700,386,92,-56
1673700,394,172,-58
1673700,427,292,-52
1673700,427,309,-58
1673700,438,94,-58
1673700,493,231,-51
1673700,494,164,-55
1673700,518,287,-55
1673700,535,205,-43
1673700,538,178,-58
1673700,557,364,-56
1673700,608,327,-57
1673700,616,6,-53
1673700,688,178,-54
1673700,688,538,-59
1674000,176,146,-57
1674000,246,188,-57
1674000,301,300,-58
1674000,304,164,-58
1674000,364,102,-58
1674000,386,92,-59
1674000,394,172,-58
1674000,427,292,-51
1674000,468,116,-56
1674000,486,444,-57
1674000,509,15,-46
1674000,518,287,-48
1674000,535,205,-42
1674000,557,364,-56
1674000,584,339,-50
1674000,585,273,-52
1674000,589,395,-59
1674000,608,327,-50
1674000,611,146,-56
1674000,611,176,-57
1674000,633,204,-58
1674300,27,6,-59
1674300,177,15,-59
1674300,246,188,-58
1674300,364,102,-59
1674300,372,190,-58
1674300,386,92,-52
1674300,394,172,-56
1674300,427,292,-48
1674300,438,355,-57
1674300,486,444,-58
1674300,508,423,-53
1674300,518,287,-50
1674300,535,205,-43
1674300,538,355,-38
1674300,557,364,-57
1674300,608,327,-52
1674300,633,204,-58
1674300,683,363,-35
1674300,688,178,-58
1674600,242,80,-46
1674600,246,188,-50
1674600,294,194,-58
1674600,308,109,-53
1674600,373,242,-35
1674600,386,92,-54
1674600,394,172,-52
1674600,424,325,-56
1674600,427,292,-51
1674600,427,309,-56
1674600,468,116,-46
1674600,493,231,-56
1674600,518,287,-53
1674600,538,178,-56
1674600,538,355,-58
1674600,557,364,-52
1674600,576,365,-58
1674600,585,92,-54
1674600,616,6,-59
1674600,633,204,-54
1674600,640,172,-59
1674900,27,6,-57
1674900,158,94,-57
1674900,176,146,-52
1674900,294,194,-59
1674900,301,300,-58
1674900,304,164,-53
1674900,308,109,-52
1674900,364,102,-57
1674900,382,218,-47
1674900,394,172,-48
1674900,427,292,-51
1674900,518,6,-53
1674900,518,287,-53
1674900,589,395,-57
1674900,611,176,-54
1674900,633,204,-59
1674900,640,394,-57
1675200,27,6,-55
1675200,158,94,-56
1675200,301,300,-57
1675200,304,164,-57
1675200,386,92,-50
1675200,491,208,-59
1675200,518,287,-52
1675200,611,176,-57
1675500,27,6,-56
1675500,158,94,-58
1675500,196,189,-59
1675500,301,300,-58
1675500,304,164,-51
1675500,364,102,-59
1675500,382,218,-54
1675500,386,92,-55
1675500,394,172,-46
1675500,427,292,-58
1675500,444,402,-51
1675500,468,116,-51
1675500,490,352,-54
1675500,518,287,-49
1675500,535,205,-57
1675500,557,364,-53
1675500,633,204,-58
1675800,158,94,-56
1675800,304,164,-50
1675800,372,190,-59
1675800,386,92,-57
1675800,427,309,-52
1675800,465,93,-55
1675800,493,231,-55
1675800,494,164,-57
1675800,535,205,-55
1675800,538,355,-56
1675800,584,513,-49
1675800,683,363,-59
1676100,158,94,-57
1676100,304,164,-51
1676100,314,120,-59
1676100,394,172,-57
1676100,412,345,-56
1676100,427,292,-58
1676100,493,231,-46
1676100,494,164,-47
1676100,518,287,-52
1676100,523,371,-51
1676100,535,205,-55
1676100,538,355,-59
1676100,585,397,-59
1676100,614,229,-44
1676100,616,6,-54
1676100,683,363,-55
1676400,158,94,-55
1676400,301,80,-57
1676400,301,300,-57
1676400,304,164,-59
1676400,314,120,-57
1676400,364,102,-59
1676400,382,218,-51
1676400,386,92,-51
1676400,435,292,-59
1676400,494,164,-50
1676400,523,371,-51
1676400,538,355,-51
1676400,557,364,-59
1676400,589,395,-58
1676700,158,94,-57
1676700,164,57,-58
1676700,263,69,-56
1676700,314,120,-58
1676700,342,47,-53
1676700,364,102,-57
1676700,382,218,-52
1676700,386,92,-50
1676700,427,292,-55
1676700,491,208,-58
1676700,493,231,-50
1676700,518,287,-47
1676700,523,371,-55
1676700,535,205,-58
1676700,538,355,-58
1676700,580,238,-56
1676700,584,582,-58
1676700,614,535,-59
1676700,688,178,-55
1677000,243,231,-55
1677000,301,80,-56
1677000,301,300,-57
1677000,304,164,-58
1677000,338,311,-57
1677000,386,92,-50
1677000,394,172,-57
1677000,427,292,-55
1677000,427,309,-58
1677000,438,355,-57
1677000,468,116,-51
1677000,493,231,-49
1677000,518,287,-50
1677000,523,371,-53
1677000,535,205,-47
1677000,557,364,-59
1677000,611,176,-50
1677000,633,204,-57
1677000,640,394,-49
1677000,688,538,-58
1677300,301,300,-54
1677300,314,120,-57
1677300,338,311,-58
1677300,386,92,-55
1677300,394,172,-56
1677300,427,264,-57
1677300,427,292,-53
1677300,427,309,-57
1677300,438,355,-56
1677300,493,231,-52
1677300,535,205,-48
1677300,538,355,-54
1677300,557,364,-54
1677300,608,327,-55
1677300,640,394,-59
1677600,137,136,-58
1677600,301,300,-52
1677600,314,120,-57
1677600,327,34,-57
1677600,386,92,-57
1677600,388,195,-58
1677600,427,292,-49
1677600,468,116,-48
1677600,535,205,-51
1677600,538,355,-52
1677600,557,364,-59
1677600,582,339,-59
1677600,608,327,-53
1677600,610,20,-57
1677600,688,178,-53
1677900,137,136,-53
1677900,171,49,-55
1677900,289,130,-54
1677900,301,300,-50
1677900,338,311,-53
1677900,354,47,-58
1677900,382,218,-45
1677900,383,330,-50
1677900,491,208,-59
1677900,557,102,-58
1677900,557,364,-52
1677900,659,465,-58
1677900,667,339,-37
1678200,137,136,-55
1678200,158,94,-51
1678200,171,49,-57
1678200,274,61,-58
1678200,289,130,-52
1678200,294,194,-58
1678200,308,109,-51
1678200,338,311,-52
1678200,382,218,-54
1678200,491,208,-55
1678200,557,102,-57
1678200,557,364,-55
1678200,611,176,-58
1678200,615,41,-55
1678500,137,136,-52
1678500,171,49,-58
1678500,289,130,-55
1678500,294,194,-56
1678500,308,109,-58
1678500,338,311,-58
1678500,383,330,-55
1678500,427,34,-57
1678500,468,116,-56
1678500,557,102,-58
1678500,614,535,-57
1678500,640,394,-57
1678500,676,394,-57
1678800,137,136,-53
1678800,158,94,-58
1678800,289,130,-52
1678800,294,194,-49
1678800,304,164,-58
1678800,308,109,-47
